,%top,ER1,ER2,ER3,ER4,ER5,ER6,ER7,EZ,LMW,LVR1,LVR1+4,LVR1+4/3+6,LVR2,LVR3,LVR3+6,LVR4,LVR5,LVR6,LVR7,LVWhole,RS,Rh source,SStoutR1,SStoutR2,SStoutR3,SStoutR4,Type,VB,boron reagent,equivs boron reagent,ligand,mol% Rh,mol% ligand,solvent,substrate,temp,time,yield
91,6,0.12,-0.17,0,0.12,0,0,-0.17,1,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0,0,109.3953583,0,0,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.16,1.5,3.6,dioxane,CC(/C=C/C(C)C)=O,25,1,74
92,24,0.12,-0.17,0,0.12,0,0,-0.17,1,382.1255061,109.3953583,218.7907166,218.7907166,21.5742147,0,0,109.3953583,0,0,54.84795567,361.764733,1,[Rh(C2H4)2Cl]2,15.10949251,0,18.83685805,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.16,1.5,3.6,toluene/H2O,CC(C=C1)=CC=C1/C=C/[N+]([O-])=O,50,23,95
93,97.6,0,0,0,0,-0.17,-0.03,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.46,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,81
94,11,-0.08,0,0,-0.08,0,0,0,1,318.1619799,102.9745172,205.9490344,205.9490344,0,0,0,102.9745172,0,0,32.69197045,310.5310804,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.160,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,91
95,95.5,0,0,0,0,-0.17,0,-0.27,0,296.2140155,0,0,0,0,0,146.0722459,0,21.5742147,146.0722459,76.07416785,315.610704,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.47,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,87
96,7.5,-0.09,0,0,-0.09,0,0,0,1,314.2034508,111.4802755,222.9605509,222.9605509,0,0,0,111.4802755,0,0,32.69197045,327.5425969,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.161,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,88
97,19.5,-0.01,0.15,0,-0.01,0.15,0,0,1,322.1533071,76.88830503,153.7766101,153.7766101,27.64177365,0,0,76.88830503,27.64177365,0,32.69197045,305.0857444,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.163,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,25,3,95
98,92.5,0,0,0,0,-0.17,0,-0.27,0,308.1387999,0,0,0,0,0,112.3869671,0,21.5742147,112.3869671,76.07416785,281.9254252,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.48,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,91
99,95.5,0,0,0,0,-0.17,-0.08,-0.27,0,270.1619799,0,0,0,0,0,102.9745172,0,21.5742147,102.9745172,76.07416785,272.5129753,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.50,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,93
100,5.5,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.19,0.25,0.55,MeOH,O=C1C=CCC1,25,1,96
101,94.5,0,0,0,0,-0.17,0,-0.27,0,308.1387999,0,0,0,0,0,112.3869671,0,21.5742147,112.3869671,76.07416785,281.9254252,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.51,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,99
102,97.5,0,0,0,0,-0.17,0,-0.27,0,268.1827154,0,0,0,0,0,111.4802755,0,21.5742147,111.4802755,76.07416785,281.0187336,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.52,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,86
103,7.5,0,0,0,0,0,0,0,0,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.19,0.25,0.55,MeOH/H2O,O=C1C=CCCCC1,50,1,90
104,5,0,0,0,0,0,0,0,1,248.2140155,168.7323234,168.7323234,168.7323234,0,0,0,0,0,0,32.69197045,277.5925989,0.5,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.19,0.25,0.55,MeOH/H2O,CC(/C=C/CCCCC)=O,50,1,91
105,5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,90
106,4.5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,80
107,7,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,160.7102105,COC1=CC=C(B(O)O)C=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,78
108,5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,85
109,6.5,-0.09,0,0,-0.09,0,0,0,1,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,26.42553764,0,26.42553764,0,Lam,175.2785624,OB(C1=CC2=C(C=CC=C2)C=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(/C=C/C(OC(C)(C)C)=O)OC(C)(C)C,50,3,91
110,92.5,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,18.67357617,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C)C=CC1=O,50,3,88
111,93.5,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3,85
112,96,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3,95
113,91,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3,92
114,92,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0,0,Lam,160.7102105,COC(C=C1)=CC=C1B(O)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3,77
115,92.5,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0,0,Lam,140.6915573,FC(C=C1)=CC=C1B(O)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3,88
116,92,-0.09,0,0,-0.09,0,0,0,0,356.250401,146.0722459,292.1444918,292.1444918,0,0,0,146.0722459,0,0,20.25598522,383.2305526,1,[Rh(C2H4)2Cl]2,21.69069928,13.86399135,0,0,Lam,175.2785624,OB(C1=CC=C(C=CC=C2)C2=C1)O,3,L3.2,2.5,5.5,dioxane/H2O,O=C(N1C2CCCCC2)C=CC1=O,50,3,93
117,1.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,29.3978241,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,1.5,L3.20,1.5,3.3,dioxane,CC(/C=C/[Si](C)(C)C1=CC=CC=C1)=O,50,6,90
118,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,134.6239983,OB(O)C1=CC=CC=C1,2,L3.20,1.5,3.3,dioxane,O=C1C=CCC1,50,1,97
119,2,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,21.5742147,0,0,Lam,151.9199836,OB(O)C1=C(C)C=CC=C1,2,L3.20,1.5,3.3,dioxane,O=C1C=CCC1,50,1,99
120,95,0,0,0,0,-0.17,0.14,-0.27,0,290.1670653,0,0,0,0,0,117.5428691,0,21.5742147,117.5428691,76.07416785,287.0813272,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.57,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,99
121,95.5,0,0,0,0,-0.17,0.13,-0.27,0,290.1670653,0,0,0,0,0,117.5428691,0,21.5742147,117.5428691,76.07416785,287.0813272,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.58,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,93
122,69.5,0,0,0,0,-0.17,-0.09,-0.27,0,254.1670653,0,0,0,0,0,94.18429025,0,21.5742147,94.18429025,76.07416785,263.7227483,0.5,[Rh(C2H4)2Cl]2,22.51198396,19.43509996,0,0,Lam,134.6239983,OB(O)c1ccccc1,2,L3.59,1,2.2,MeOH/CH2Cl2,O=C1CCCC=C1,25,20,91
123,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,26.22872177,0,0,Lam,134.6239983, OB(C1=CC=CC=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)CC1,20,20,82
124,2,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,26.22872177,0,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)CC1,20,20,80
125,1.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,26.22872177,0,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)CC1,20,20,75
126,7.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,28.08309257,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/C(C)C)=O,30,1,95
127,4,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,18.72206172,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,O=C1C=CCCCC1,50,1,95
128,5.75,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,1,90
129,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,1,90
130,2,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,170.1226604,OB(C1=CC=C(C(F)(F)F)C=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,3,93
131,2.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,22.51198396,0,18.15163112,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,CC(/C=C/CCCCC)=O,30,1,93
132,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,98
133,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,1.5,L3.20,1.5,3.3,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,96
134,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,149.8350664,ClC1=CC=CC(B(O)O)=C1,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,95
135,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,160.7102105,OB(C1=CC=C(OC)C=C1)O,1.5,L3.20,1.5,3.3,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,94
136,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,140.6915573,FC1=CC=C(B(O)O)C=C1,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,93
137,2,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,157.1439785,OB(C1=CC=C2C(OCO2)=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,95
138,1.25,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,186.7964227,OB(C1=CC(OC)=C(OC)C=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,94
139,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,175.2785624,OB(C1=CC2=C(C=CC=C2)C=C1)O,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,20,20,97
140,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.55114835,26.22872177,0,0,Lam,186.7964227,OB(C1=CC(OC)=C(OC)C=C1)O,1.5,L3.20,5,11,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC4=C(OCO4)C=C31,20,20,95
141,99,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.06761165,26.22872177,0,0,Lam,121.1775113,OB(O)C1=CSC=C1,1.5,L3.20,3,6.6,dioxane/H2O,O=C1C=CC2(OCCO2)C3=CC=CC=C31,30,20,87
142,2.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,18.25910483,38.87019992,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,O=C1C=CCCO1,30,3,75
143,21.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,17.16241953,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C=C/C1=CC=C(OC)C=C1)OC,20,1,99
144,1.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,19.22207626,13.6490287,Lam,151.9199836,CC1=CC=C(B(O)O)C=C1,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=CC=C1)OC,20,1,95
145,2,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,19.22207626,13.6490287,Lam,153.9076176,BrC1=CC=C(B(O)O)C=C1,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=CC=C1)OC,20,1,96
146,0.5,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,25.7436293,13.6490287,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=CC=C1OC)OC,20,1,94
147,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,20.59490344,13.6490287,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=CC(OC)=C1)OC,20,1,99
148,6.25,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,17.16241953,13.6490287,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=C(OC)C=C1)OC,20,1,33
149,1.75,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,17.16241953,13.6490287,Lam,151.9199836,CC1=C(B(O)O)C=CC=C1,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=C(OC)C=C1)OC,20,1,95
150,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,17.16241953,13.6490287,Lam,153.9076176,BrC1=CC=C(B(O)O)C=C1,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=C(OC)C=C1)OC,20,1,92
151,2,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,18.41987461,13.6490287,Lam,153.9076176,BrC1=CC=C(B(O)O)C=C1,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=C(Cl)C=C1)OC,20,1,90
152,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,18.25910483,23.54607256,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,O=C(O1)C=CC2=C1C=CC(C)=C2,50,6,32
153,2,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,23.54607256,13.6490287,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=CC=C1C)OC,20,1,92
154,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,24.39278577,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC(C)=CC=C1OCOC)OC,30,2,96
155,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,24.11007225,13.6490287,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC(C)=CC=C1OCC2=CC=CC=C2)OC,30,2,97
156,1,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,17.93806496,0,19.59047818,13.6490287,Lam,134.6239983,OB(C1=CC=CC=C1)O,1.5,L3.20,1.5,3.3,dioxane,O=C(/C(C#N)=C/C1=CC=C(C=CC=C2)C2=C1)OC,20,1,91
157,15,-0.01,0,0,-0.01,0,0,0,1,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,20.52673517,0,21.5742147,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,2,L3.20,1.5,3.3,dioxane/H2O,O=C(/C=C/C)N(C)OC,50,20,75
158,0.5,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,134.6239983,OB(C1=CC=CC=C1)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,99
159,1,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,151.9199836,CC1=CC=CC=C1B(O)O,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,97
160,2,-0.01,0,0,-0.01,0,0,0,0,258.1408506,76.88830503,153.7766101,153.7766101,0,0,0,76.88830503,0,0,32.69197045,258.3586561,1,[Rh(C2H4)2Cl]2,30.08645996,13.86399135,0,0,Lam,149.8350664,ClC1=CC(B(O)O)=CC=C1,3,L3.20,2.5,5.5,dioxane/H2O,O=C1C=CC(N1c2c(C(C)(C)C)cccc2)=O,60,5,88
